Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1734,2025-04-09,2025-04-10,CUST384,Crystal Johnson,Consumer,PROD8165,Sofa,Furniture,South,Illinois,New Moniquemouth,9,4897,15,37462.05,28376.63,9085.42,UPI,Pending,Sandoval LLC,mary73@rodriguez.biz,40,No,0
ORD1735,2024-06-15,2024-06-22,CUST426,Samantha Montes,Consumer,PROD5981,Cooking Oil,Grocery,North,Maine,East Patrickville,1,1433,15,1218.05,775.51,442.54,UPI,Returned,"Chambers, Francis and Lewis",andrewthompson@dickerson-meyer.biz,7,Yes,40
ORD1736,2024-05-22,2024-05-25,CUST382,Jonathan Dawson,Corporate,PROD3958,Calculator,Office Supplies,North,South Carolina,Angelaborough,7,1774,20,9934.4,8550.94,1383.46,Credit Card,Pending,Perez LLC,christianhenderson@black-ramsey.com,0,Yes,30
ORD1737,2024-03-20,2024-03-27,CUST780,Robert Howard,Home Office,PROD7946,Mouse,Electronics,North,South Dakota,Michaelborough,8,2782,0,22256.0,18450.36,3805.64,Net Banking,Delivered,Vazquez-Young,scotttracy@pitts-barrett.org,6,Yes,35
ORD1738,2025-01-16,2025-01-19,CUST501,Chloe Giles,Home Office,PROD3818,Sugar,Grocery,East,Idaho,Hernandezport,2,4221,10,7597.8,4775.29,2822.51,Cash,Cancelled,"Harrison, Jones and Wade",creynolds@phillips.net,11,No,0
ORD1739,2025-01-23,2025-01-24,CUST668,Hannah Cox,Corporate,PROD2218,Study Table,Furniture,East,Montana,Whitehaven,5,4871,20,19484.0,12770.97,6713.03,UPI,Pending,Sampson-Dickson,hollowaypamela@jordan.com,39,No,0
ORD1740,2025-05-10,2025-05-16,CUST581,Steven Parrish,Corporate,PROD8371,Rice Bag,Grocery,West,Iowa,Lake Craigbury,6,1371,0,8226.0,5477.24,2748.76,Cash,Cancelled,Ramos-Crawford,jennifer19@caldwell.net,7,Yes,34
ORD1741,2023-12-24,2023-12-30,CUST762,Kimberly Bender,Consumer,PROD3518,Stapler,Office Supplies,South,Virginia,Kristinestad,4,2322,20,7430.4,4561.66,2868.74,Credit Card,Returned,Cox Group,angelicahanson@tucker.info,9,Yes,46
ORD1742,2024-06-05,2024-06-09,CUST115,David Stewart,Consumer,PROD6627,Laptop,Electronics,North,Kansas,West Scottmouth,1,3811,20,3048.8,2194.07,854.73,Cash,Pending,"Chase, Leblanc and Peterson",brookesolomon@lopez-lynch.com,27,No,0
ORD1743,2024-11-20,2024-11-25,CUST510,Martha Charles,Home Office,PROD6825,Cooking Oil,Grocery,West,South Carolina,New Elizabethchester,2,2555,10,4599.0,3592.55,1006.45,UPI,Pending,"Moore, Ortiz and Santiago",joshuawalker@nielsen.com,21,No,0
ORD1744,2024-01-18,2024-01-23,CUST109,Scott Bray,Corporate,PROD9684,Stapler,Office Supplies,East,North Carolina,East Amy,4,229,15,778.6,541.93,236.67,UPI,Returned,"Blackburn, Wood and Price",vwong@mcclain.net,33,No,0
ORD1745,2024-07-14,2024-07-21,CUST287,Renee Alvarado,Home Office,PROD4530,Sofa,Furniture,East,Alabama,North Tiffanyshire,10,1147,0,11470.0,7652.81,3817.19,Credit Card,Delivered,"Santiago, Mcdaniel and Trevino",kimsolis@anderson-luna.com,33,No,0
ORD1746,2025-08-28,2025-08-29,CUST843,Carolyn Miranda,Corporate,PROD5521,Pen,Office Supplies,North,Wisconsin,Marissastad,10,4602,5,43719.0,32640.94,11078.06,Credit Card,Pending,Malone-Hale,millersarah@brown-ellis.biz,16,No,0
ORD1747,2024-02-20,2024-02-24,CUST886,Tina Lester,Corporate,PROD3796,Cooking Oil,Grocery,West,Texas,Johnsonview,5,3603,15,15312.75,12540.75,2772.0,UPI,Cancelled,Flores LLC,kelli79@harris.com,10,No,0
ORD1748,2024-09-16,2024-09-23,CUST491,William Krause,Corporate,PROD2624,Sofa,Furniture,West,Florida,New Cherylton,6,1073,10,5794.2,4874.2,920.0,Credit Card,Cancelled,"Warren, Thomas and Herman",ashley65@carroll.com,49,No,0
ORD1749,2025-12-09,2025-12-10,CUST625,Garrett Lee,Consumer,PROD5839,File Folder,Office Supplies,South,Utah,Dawnton,4,265,20,848.0,638.09,209.91,UPI,Pending,Davidson LLC,madison99@burns.org,4,Yes,26
ORD1750,2024-01-25,2024-01-28,CUST750,Kristin Smith,Home Office,PROD2602,Stapler,Office Supplies,North,Nebraska,Jeanneborough,6,1434,0,8604.0,6631.24,1972.76,UPI,Cancelled,"Sanchez, Hamilton and Valdez",craigangela@woods-hayden.com,31,No,0
ORD1751,2024-08-21,2024-08-24,CUST496,Rita Martinez,Corporate,PROD6801,Dining Table,Furniture,North,West Virginia,Rogersshire,5,3004,0,15020.0,12010.85,3009.15,UPI,Pending,"Mata, Rodriguez and Rice",jessicascott@mueller.biz,13,No,0
ORD1752,2024-12-11,2024-12-13,CUST371,Robert Carrillo,Corporate,PROD8320,Pen,Office Supplies,South,Missouri,East Benjamintown,5,4229,0,21145.0,16172.58,4972.42,Credit Card,Pending,"Mckinney, Nelson and Cobb",angela88@ellison.biz,39,No,0
ORD1753,2024-03-04,2024-03-06,CUST534,Thomas Walton,Corporate,PROD1036,Mouse,Electronics,South,New York,Kendraside,10,2692,10,24228.0,21388.72,2839.28,Credit Card,Cancelled,"Edwards, Cooper and Stewart",xromero@carney.com,16,No,0
ORD1754,2024-11-30,2024-12-05,CUST985,Shawn Petersen,Consumer,PROD6670,Dining Table,Furniture,West,Montana,West Randybury,9,3912,15,29926.8,18187.32,11739.48,Net Banking,Delivered,Snyder-Gomez,vasquezbradley@burke.info,14,No,0
ORD1755,2025-10-10,2025-10-11,CUST919,Lisa Gilbert,Corporate,PROD4577,Calculator,Office Supplies,East,Minnesota,Schwartzton,9,376,20,2707.2,2237.01,470.19,UPI,Cancelled,Johnson PLC,ethomas@pierce.com,5,Yes,43
ORD1756,2025-03-07,2025-03-11,CUST262,Patrick Page,Home Office,PROD3602,Laptop,Electronics,South,Iowa,South Patriciaport,5,2778,20,11112.0,6685.67,4426.33,Net Banking,Returned,Byrd-Mendoza,garciachristopher@mills.org,32,No,0
ORD1757,2025-09-10,2025-09-12,CUST121,Eugene Tapia,Home Office,PROD5241,Keyboard,Electronics,North,Colorado,Barnettton,5,1494,15,6349.5,5399.02,950.48,Net Banking,Returned,Davis-Jones,eadkins@brown.com,21,No,0
ORD1758,2025-05-08,2025-05-14,CUST365,Jessica Wagner,Corporate,PROD7162,File Folder,Office Supplies,North,Washington,Marymouth,7,2350,5,15627.5,9928.69,5698.81,Cash,Pending,Price-Thompson,uhines@myers.com,14,No,0
ORD1759,2024-07-16,2024-07-17,CUST872,Kristin Randall,Consumer,PROD3243,Sugar,Grocery,South,Washington,North Harold,3,1833,5,5224.05,3224.52,1999.53,Credit Card,Returned,Adams and Sons,joy35@atkins.com,18,No,0
ORD1760,2025-03-07,2025-03-11,CUST895,Miranda Browning,Consumer,PROD1721,Calculator,Office Supplies,East,South Dakota,Olsonmouth,7,2460,10,15498.0,12172.31,3325.69,Credit Card,Pending,Henderson PLC,gainesjohn@rasmussen.net,4,Yes,46
ORD1761,2025-08-24,2025-08-30,CUST565,Gary King,Consumer,PROD6536,Cooking Oil,Grocery,East,Arizona,Morrisberg,10,3758,5,35701.0,29944.32,5756.68,Credit Card,Cancelled,Henderson Ltd,roberto21@mcknight-robles.net,19,No,0
ORD1762,2025-05-04,2025-05-10,CUST323,Sabrina Peterson,Corporate,PROD8635,Sofa,Furniture,North,Missouri,Maryshire,3,1036,20,2486.4,1532.54,953.86,Credit Card,Pending,Mann-Chambers,hbennett@roberts.org,27,No,0
ORD1763,2024-02-07,2024-02-11,CUST503,Patricia Fowler,Corporate,PROD1162,Headphones,Electronics,North,Nevada,Rogerhaven,3,213,15,543.15,372.56,170.59,UPI,Pending,Robles-Warren,millersabrina@lara-walton.info,28,No,0
ORD1764,2024-06-18,2024-06-20,CUST441,Peter Gardner,Home Office,PROD9850,Notebook,Office Supplies,South,Montana,North Kaylaview,9,2688,15,20563.2,14078.09,6485.11,Cash,Returned,"King, Neal and Daniel",thomasbarron@anderson.com,26,No,0
ORD1765,2025-05-21,2025-05-22,CUST753,Billy Bush,Corporate,PROD4900,Mouse,Electronics,East,Rhode Island,New Laurie,10,3985,20,31880.0,28588.66,3291.34,UPI,Cancelled,Lewis PLC,laura04@ramirez.com,17,No,0
ORD1766,2025-08-07,2025-08-08,CUST727,Andrew Thomas,Home Office,PROD7376,Rice Bag,Grocery,West,Louisiana,Lake Tamara,2,628,5,1193.2,864.69,328.51,Cash,Cancelled,"Medina, Wood and Garza",josephward@mitchell.com,4,Yes,48
ORD1767,2024-06-08,2024-06-15,CUST845,Scott Meyer,Corporate,PROD3172,Mouse,Electronics,East,Massachusetts,Port Jamesborough,10,2816,5,26752.0,20690.87,6061.13,Cash,Pending,Clark Ltd,kmclean@barnes.com,0,Yes,22
ORD1768,2024-02-19,2024-02-22,CUST962,Karen Berry,Consumer,PROD5661,Sugar,Grocery,South,Tennessee,Powersport,4,4820,15,16388.0,14587.25,1800.75,UPI,Cancelled,"Dean, Brown and Young",hknight@jimenez.com,41,No,0
ORD1769,2024-01-23,2024-01-29,CUST804,Troy Roberts,Home Office,PROD5865,Study Table,Furniture,West,Pennsylvania,Hensonside,9,2611,15,19974.15,15902.09,4072.06,Credit Card,Returned,"Stevenson, Armstrong and Hunter",brandon48@myers-leon.info,18,No,0
ORD1770,2025-01-17,2025-01-23,CUST140,John Castaneda,Consumer,PROD4149,Laptop,Electronics,East,Idaho,East Joanna,10,4781,15,40638.5,25756.24,14882.26,Cash,Cancelled,"Jones, Garcia and Washington",rperez@butler.net,30,No,0
ORD1771,2024-04-17,2024-04-18,CUST504,Caroline Johnson,Consumer,PROD3617,Dining Table,Furniture,East,Louisiana,Port Carolyn,7,4582,0,32074.0,28552.92,3521.08,Credit Card,Cancelled,Brown-White,ricardovang@johnson.info,5,Yes,48
ORD1772,2023-12-24,2023-12-27,CUST185,Michael Henry,Corporate,PROD1085,Pen,Office Supplies,North,Missouri,South Heather,3,1285,15,3276.75,2904.93,371.82,Credit Card,Pending,Jacobson-Blake,jessica06@frye.com,23,No,0
ORD1773,2025-10-24,2025-10-29,CUST146,Courtney Adams,Consumer,PROD9613,Juice Pack,Grocery,South,Missouri,Lake Kellyshire,5,465,20,1860.0,1618.55,241.45,Credit Card,Returned,"Hughes, Ross and Brown",thompsonmichele@mcintyre-carrillo.biz,26,No,0
ORD1774,2024-06-06,2024-06-12,CUST188,Jade Jackson,Consumer,PROD6323,Sugar,Grocery,East,Texas,Castillohaven,1,1100,5,1045.0,826.03,218.97,Net Banking,Returned,Johnson-Johnson,christophersloan@sanchez.info,13,No,0
ORD1775,2024-01-09,2024-01-10,CUST941,Kelsey Harrell,Consumer,PROD9258,Snacks,Grocery,South,Wyoming,Johnsonbury,8,3391,10,24415.2,16303.1,8112.1,UPI,Cancelled,"Miller, Greene and Moon",kennethcraig@rivera-sandoval.org,40,No,0
ORD1776,2024-11-26,2024-11-27,CUST967,Timothy Burgess,Corporate,PROD1886,Juice Pack,Grocery,South,Florida,Glassside,2,3199,10,5758.2,4373.46,1384.74,Net Banking,Returned,Robinson PLC,guerraaaron@ortiz.biz,38,No,0
ORD1777,2025-11-08,2025-11-13,CUST766,Matthew Hood DVM,Home Office,PROD9446,Headphones,Electronics,East,Montana,Stacytown,10,3162,20,25296.0,20075.19,5220.81,UPI,Delivered,Curry-Davis,clarkchristian@hubbard.com,8,Yes,39
ORD1778,2025-01-21,2025-01-24,CUST843,Zachary Sullivan,Consumer,PROD7013,Juice Pack,Grocery,South,Wyoming,South Bradborough,1,4494,15,3819.9,2324.71,1495.19,Cash,Cancelled,Cooper-Rodriguez,raydavid@marquez.info,2,Yes,21
ORD1779,2025-11-24,2025-11-25,CUST898,Misty Nguyen,Home Office,PROD7759,Notebook,Office Supplies,South,New Hampshire,Davidfort,10,3826,5,36347.0,27423.81,8923.19,UPI,Pending,Escobar PLC,timothyconley@ball.com,11,No,0
ORD1780,2024-12-28,2024-12-31,CUST850,Katherine Contreras,Consumer,PROD5550,Stapler,Office Supplies,East,Alaska,Hullfurt,5,1243,10,5593.5,4867.06,726.44,Net Banking,Cancelled,Cortez Inc,karenpearson@blake.com,27,No,0
ORD1781,2025-01-10,2025-01-12,CUST652,Kevin Good,Home Office,PROD5521,Headphones,Electronics,North,South Carolina,Lake Elizabeth,5,2504,5,11894.0,7774.17,4119.83,Credit Card,Cancelled,Harris-Stanley,matthew24@greene.biz,44,No,0
ORD1782,2024-05-07,2024-05-11,CUST629,Kelli Schwartz,Home Office,PROD4045,Sugar,Grocery,East,Georgia,Lewisshire,10,2847,10,25623.0,21443.47,4179.53,Credit Card,Returned,Knight Group,ashaw@carpenter.org,15,No,0
ORD1783,2024-06-06,2024-06-10,CUST772,Mr. Blake Sullivan,Consumer,PROD2805,Headphones,Electronics,West,Missouri,Wumouth,9,3168,0,28512.0,20671.93,7840.07,Net Banking,Pending,"Cameron, Harris and House",kathymonroe@shepherd.info,18,No,0
ORD1784,2024-07-08,2024-07-11,CUST594,James Johnson,Corporate,PROD4377,Juice Pack,Grocery,East,Kentucky,South Tanya,5,1321,0,6605.0,5808.08,796.92,Cash,Delivered,Phillips Ltd,charlesmoon@king.org,25,No,0
ORD1785,2024-09-03,2024-09-04,CUST122,Vicki Wells,Consumer,PROD2566,Headphones,Electronics,North,Virginia,South Sarabury,6,232,5,1322.4,1052.22,270.18,Credit Card,Returned,"Williamson, Martinez and Harrison",katelyn16@harris-hall.net,38,No,0
ORD1786,2024-03-17,2024-03-20,CUST298,John Joseph,Consumer,PROD9480,Laptop,Electronics,East,Alaska,Charlesfurt,4,140,10,504.0,310.19,193.81,Credit Card,Delivered,Chan-Schneider,joshuawade@benson-lewis.org,29,No,0
ORD1787,2025-08-02,2025-08-04,CUST644,Lauren Anthony,Consumer,PROD9515,Sofa,Furniture,South,Vermont,Donnaville,4,3424,20,10956.8,7508.02,3448.78,Net Banking,Cancelled,Davis PLC,samuelhebert@joseph.com,29,No,0
ORD1788,2024-12-08,2024-12-14,CUST999,James Gutierrez,Home Office,PROD8967,Sugar,Grocery,East,South Dakota,Penahaven,3,2771,20,6650.4,4260.05,2390.35,UPI,Returned,Phillips and Sons,david42@harris-duarte.org,49,No,0
ORD1789,2024-01-11,2024-01-17,CUST419,Lee Buck II,Consumer,PROD1851,Bookshelf,Furniture,East,West Virginia,Chapmanmouth,3,110,20,264.0,199.96,64.04,Net Banking,Delivered,White-Graves,lindsay65@coleman-hinton.com,10,No,0
ORD1790,2023-12-31,2024-01-04,CUST637,Courtney Brown,Corporate,PROD1974,Pen,Office Supplies,East,Minnesota,Gibsonchester,4,3106,0,12424.0,10194.15,2229.85,UPI,Pending,Davenport-Harris,yolanda12@jensen-elliott.net,27,No,0
ORD1791,2025-05-13,2025-05-16,CUST576,Diana Mason,Home Office,PROD9001,Office Chair,Furniture,East,Oklahoma,Lake Margaret,3,1306,5,3722.1,2368.74,1353.36,Credit Card,Delivered,"Robles, Eaton and Oliver",jennifer06@lamb.biz,24,No,0
ORD1792,2025-01-07,2025-01-10,CUST605,Samuel Chandler MD,Corporate,PROD2570,Study Table,Furniture,West,South Carolina,Brandtborough,4,1482,20,4742.4,2882.02,1860.38,Cash,Cancelled,House-Johnson,paul99@roberts.biz,3,Yes,24
ORD1793,2025-01-01,2025-01-04,CUST327,David Ochoa,Consumer,PROD6506,Pen,Office Supplies,South,Massachusetts,Jacquelineshire,10,1869,5,17755.5,10681.1,7074.4,Credit Card,Pending,Davis LLC,tony66@conley-graham.com,45,No,0
ORD1794,2025-11-09,2025-11-10,CUST302,Ashley Rivera,Corporate,PROD7691,Dining Table,Furniture,West,Maryland,Woodsburgh,9,340,20,2448.0,1594.16,853.84,Net Banking,Pending,"Cole, Hicks and Avila",david83@fowler-lynch.com,44,No,0
ORD1795,2024-07-19,2024-07-22,CUST149,Lisa Schmitt,Corporate,PROD6057,Sugar,Grocery,South,Iowa,Owensburgh,1,4832,15,4107.2,2924.33,1182.87,Cash,Returned,Hinton Group,jacobcox@perez-haney.com,8,Yes,36
ORD1796,2025-08-24,2025-08-30,CUST252,Kent Richards,Home Office,PROD8737,Juice Pack,Grocery,South,Connecticut,Port Christinaton,1,3442,20,2753.6,2365.37,388.23,Credit Card,Pending,Wade Ltd,eryan@odonnell-forbes.org,2,Yes,21
ORD1797,2024-07-19,2024-07-25,CUST119,Erica Bryant,Consumer,PROD7973,Sofa,Furniture,South,Utah,Luketown,10,3393,5,32233.5,25946.85,6286.65,UPI,Delivered,Cervantes-Jackson,wthompson@adams-bonilla.com,23,No,0
ORD1798,2025-03-16,2025-03-23,CUST368,Kimberly Zimmerman,Consumer,PROD8642,Snacks,Grocery,East,Pennsylvania,Mcdonaldtown,2,2841,15,4829.7,3287.68,1542.02,Credit Card,Cancelled,Foster PLC,kimberly92@blanchard-cooper.info,31,No,0
ORD1799,2024-04-09,2024-04-15,CUST327,Dennis Dillon,Corporate,PROD8201,Notebook,Office Supplies,East,Mississippi,West Michaelland,9,1356,5,11593.8,10166.2,1427.6,UPI,Cancelled,Nichols-Andrews,thomasmartin@young.com,47,No,0
ORD1800,2024-07-18,2024-07-22,CUST911,Julie Roach,Consumer,PROD5971,Laptop,Electronics,East,Mississippi,South Mark,5,3156,15,13413.0,8897.95,4515.05,Cash,Cancelled,Murray and Sons,holly92@martinez-pineda.net,5,Yes,42
ORD1801,2024-01-18,2024-01-24,CUST352,Jose Turner DVM,Consumer,PROD6094,Stapler,Office Supplies,West,Oregon,Port Jack,8,1655,20,10592.0,7621.27,2970.73,Cash,Returned,Price-Holder,selena44@graham.net,16,No,0
ORD1802,2024-12-02,2024-12-04,CUST128,Scott Salazar,Corporate,PROD2203,Dining Table,Furniture,North,Alaska,Tiffanyside,3,742,5,2114.7,1691.44,423.26,UPI,Returned,Kerr-Gomez,rebecca21@harris.com,13,No,0
ORD1803,2025-10-12,2025-10-17,CUST143,Tanya White,Corporate,PROD6853,Cooking Oil,Grocery,West,New Hampshire,East Maria,9,4148,5,35465.4,30216.42,5248.98,UPI,Cancelled,Stafford Ltd,kelly04@marshall.com,26,No,0
ORD1804,2025-11-13,2025-11-19,CUST397,Samantha Johnson,Corporate,PROD4267,Dining Table,Furniture,East,Maine,Webbfort,5,3015,10,13567.5,9956.98,3610.52,Net Banking,Cancelled,Roman PLC,vargasandrea@williams-jimenez.org,43,No,0
ORD1805,2025-08-27,2025-08-29,CUST550,Chelsea Wheeler,Corporate,PROD9575,Stapler,Office Supplies,South,Texas,Port Madelineborough,2,3804,10,6847.2,4234.86,2612.34,Credit Card,Delivered,Andrews Inc,vhayes@gutierrez.org,37,No,0
ORD1806,2024-06-18,2024-06-19,CUST535,Jim Garcia,Corporate,PROD3281,Keyboard,Electronics,West,Colorado,Port Maria,8,4357,20,27884.8,23220.3,4664.5,Net Banking,Delivered,Daniel Group,karenknight@trujillo.com,13,No,0
ORD1807,2024-10-18,2024-10-19,CUST321,Cynthia Ross,Home Office,PROD6815,Cooking Oil,Grocery,East,Kansas,North Ronaldshire,8,353,20,2259.2,1752.2,507.0,Cash,Cancelled,Dickerson-Mora,jasonroberts@spencer-camacho.com,21,No,0
ORD1808,2024-02-21,2024-02-24,CUST611,Joanna James,Consumer,PROD7106,Mouse,Electronics,South,North Carolina,Hendrixfurt,8,1482,5,11263.2,8840.71,2422.49,Net Banking,Cancelled,Johnson-Jefferson,rwhite@cook.biz,19,No,0
ORD1809,2024-06-25,2024-06-30,CUST385,Makayla Rodriguez,Corporate,PROD8666,Bookshelf,Furniture,East,South Dakota,Port Gabrielland,4,678,15,2305.2,1845.44,459.76,Net Banking,Pending,Bradshaw PLC,poolekathy@turner.biz,4,Yes,32
ORD1810,2025-01-13,2025-01-18,CUST309,Jennifer Wong,Home Office,PROD6563,Keyboard,Electronics,East,South Carolina,Smithland,3,991,10,2675.7,2348.49,327.21,Credit Card,Pending,Tucker-Lamb,kara10@kelley-ellison.com,13,No,0
ORD1811,2025-03-15,2025-03-17,CUST704,Bailey West,Consumer,PROD3553,Bookshelf,Furniture,North,Arizona,Port Garrettberg,9,3698,20,26625.6,18439.79,8185.81,UPI,Pending,Welch Group,jeffrey37@wheeler.com,1,Yes,21
ORD1812,2025-03-19,2025-03-20,CUST692,Amanda Stanley,Corporate,PROD7266,Rice Bag,Grocery,West,Arizona,Harperfurt,10,2261,5,21479.5,13298.27,8181.23,Cash,Delivered,Thompson Ltd,lisaphillips@valentine.com,12,No,0
ORD1813,2025-01-13,2025-01-15,CUST895,Jill Jones,Consumer,PROD9581,Sofa,Furniture,East,Utah,Port Jason,8,2603,10,18741.6,12095.14,6646.46,Credit Card,Delivered,Butler PLC,kenneth20@wagner.org,30,No,0
ORD1814,2025-01-25,2025-01-26,CUST561,Raymond Freeman,Home Office,PROD4704,Mouse,Electronics,East,Utah,Lake Crystalhaven,6,169,20,811.2,689.79,121.41,Cash,Pending,Jacobs Inc,qhudson@wilson.info,1,Yes,36
ORD1815,2025-07-31,2025-08-04,CUST865,Stephen Castaneda,Home Office,PROD9430,Notebook,Office Supplies,East,Wisconsin,Armstrongmouth,9,1882,5,16091.1,14378.57,1712.53,Net Banking,Delivered,Cruz Ltd,fishercolleen@white.com,13,No,0
ORD1816,2024-04-23,2024-04-28,CUST362,Heather Rosales,Consumer,PROD7494,Sofa,Furniture,West,New Mexico,West Marieton,4,4735,20,15152.0,12004.62,3147.38,Credit Card,Returned,"Cuevas, Cordova and Williams",ethan48@potter.com,4,Yes,25
ORD1817,2025-09-20,2025-09-22,CUST507,Gabrielle Mcguire,Home Office,PROD2546,Bookshelf,Furniture,East,Florida,Murphyview,3,1006,15,2565.3,2171.92,393.38,Net Banking,Returned,Parks and Sons,matthew30@torres.com,21,No,0
ORD1818,2024-01-17,2024-01-22,CUST152,Lindsey Lozano,Home Office,PROD7172,Dining Table,Furniture,North,New Jersey,Barberburgh,6,917,20,4401.6,3532.62,868.98,Net Banking,Returned,"Freeman, Zimmerman and Taylor",jpineda@herrera.com,34,No,0
ORD1819,2025-11-24,2025-11-25,CUST799,Rhonda Barrera DDS,Home Office,PROD9581,Office Chair,Furniture,North,Ohio,Michaelland,6,373,15,1902.3,1495.87,406.43,Net Banking,Delivered,"Rojas, Wells and Brown",ubyrd@harper.com,13,No,0
ORD1820,2024-11-14,2024-11-16,CUST451,Daniel Moreno,Corporate,PROD6565,Monitor,Electronics,South,Maine,Karenton,5,4553,5,21626.75,13378.5,8248.25,Net Banking,Cancelled,Gordon Ltd,thomas85@burnett-moss.com,31,No,0
ORD1821,2024-01-27,2024-01-31,CUST610,Stephanie Miller,Consumer,PROD7837,Pen,Office Supplies,South,Connecticut,East Scottstad,9,3608,15,27601.2,23585.61,4015.59,Net Banking,Returned,Johnson-Hunt,rickhayes@ewing.com,18,No,0
ORD1822,2025-08-10,2025-08-14,CUST474,Jason Fox,Consumer,PROD3953,Monitor,Electronics,North,Virginia,Port Jeffreyton,9,4992,10,40435.2,28799.49,11635.71,Cash,Returned,Gomez-Lee,saguirre@cook.com,3,Yes,28
ORD1823,2025-11-14,2025-11-15,CUST315,Benjamin Taylor,Home Office,PROD4690,Juice Pack,Grocery,East,New York,Greenfurt,1,4231,0,4231.0,3513.21,717.79,Net Banking,Returned,Lawrence-Watts,gutierrezkelly@robinson-reynolds.com,36,No,0
ORD1824,2024-11-12,2024-11-17,CUST753,Joshua Hoover,Corporate,PROD5549,Sugar,Grocery,South,Colorado,Scottport,5,4411,0,22055.0,15509.63,6545.37,Net Banking,Returned,Williams-Lewis,bstewart@davies.com,1,Yes,40
ORD1825,2025-10-08,2025-10-10,CUST491,David Johnson,Consumer,PROD2856,Headphones,Electronics,West,Vermont,East Chad,5,818,20,3272.0,2648.14,623.86,Cash,Delivered,Rodgers PLC,peter81@spencer.com,17,No,0
ORD1826,2024-02-01,2024-02-06,CUST493,Mr. Noah Jones,Consumer,PROD6236,Office Chair,Furniture,West,Kansas,Kyleside,8,1787,15,12151.6,8294.68,3856.92,UPI,Returned,Smith and Sons,utaylor@olson.com,35,No,0
ORD1827,2023-12-16,2023-12-23,CUST713,Jim Noble,Corporate,PROD1248,Keyboard,Electronics,South,New Mexico,North Stephenmouth,4,2965,20,9488.0,7297.53,2190.47,Credit Card,Cancelled,Walls Group,martinjohn@luna.com,10,No,0
ORD1828,2023-12-26,2024-01-01,CUST668,Jennifer Cole,Consumer,PROD6977,Stapler,Office Supplies,West,Texas,East Melaniefurt,8,227,0,1816.0,1442.18,373.82,UPI,Delivered,Parker-White,jordanangel@peters.net,13,No,0
ORD1829,2024-06-17,2024-06-21,CUST403,Joanna Randolph,Consumer,PROD3861,Sugar,Grocery,East,New York,South Timothy,7,3694,0,25858.0,21277.61,4580.39,Cash,Delivered,Sexton-Miller,margaretmartinez@lawrence.biz,18,No,0
ORD1830,2025-03-27,2025-04-03,CUST361,Lauren Taylor,Home Office,PROD4177,Dining Table,Furniture,West,Idaho,East Gregory,1,2869,0,2869.0,1725.66,1143.34,Credit Card,Returned,"Turner, White and Young",xpittman@prince.com,11,No,0
ORD1831,2024-09-27,2024-09-29,CUST418,Andrew Mcknight,Corporate,PROD8752,Snacks,Grocery,North,Illinois,North Tammy,10,2717,20,21736.0,16165.97,5570.03,Credit Card,Delivered,"Nash, Giles and Clark",tiffany64@adams.com,2,Yes,46
ORD1832,2025-10-24,2025-10-29,CUST114,Jamie Skinner,Home Office,PROD1705,Notebook,Office Supplies,South,Rhode Island,Charlesborough,3,3854,10,10405.8,8914.92,1490.88,Cash,Cancelled,"Wilson, Goodman and Newman",marywilson@donaldson.com,46,No,0
ORD1833,2025-09-15,2025-09-16,CUST267,Rebecca Savage,Home Office,PROD8908,Snacks,Grocery,North,Wisconsin,West Caseyton,4,203,0,812.0,531.19,280.81,Net Banking,Cancelled,Fisher-Williamson,robert87@lee.com,35,No,0
ORD1834,2023-12-19,2023-12-25,CUST532,Vanessa Lang,Home Office,PROD6331,Keyboard,Electronics,West,Alaska,North Dawn,9,3648,5,31190.4,20189.53,11000.87,UPI,Delivered,"Reyes, Hernandez and Tanner",christineevans@fernandez-mccall.com,27,No,0
ORD1835,2025-02-21,2025-02-26,CUST243,Anna Williamson,Consumer,PROD4778,Snacks,Grocery,West,California,New Tonyaborough,10,4002,5,38019.0,24788.13,13230.87,Net Banking,Cancelled,"Hernandez, Hill and Hanna",colleen52@cook.com,20,No,0
ORD1836,2025-10-03,2025-10-10,CUST333,Joseph Briggs,Consumer,PROD7011,Bookshelf,Furniture,East,Indiana,Matthewbury,6,219,10,1182.6,738.97,443.63,Net Banking,Delivered,"Wilson, Scott and Mckee",sarahbaldwin@taylor.com,25,No,0
ORD1837,2024-09-23,2024-09-29,CUST132,Frank Harrell,Consumer,PROD6565,Bookshelf,Furniture,South,New Mexico,Port Seanfort,1,4009,0,4009.0,2535.41,1473.59,Credit Card,Cancelled,Warner-Fernandez,wendy76@cook.org,23,No,0
ORD1838,2025-05-22,2025-05-23,CUST375,Jennifer Gardner,Consumer,PROD6334,Juice Pack,Grocery,East,Minnesota,East Michaelmouth,7,3092,0,21644.0,13449.25,8194.75,Net Banking,Delivered,Chan-Beck,twilliams@kennedy.biz,2,Yes,41
ORD1839,2025-06-10,2025-06-13,CUST133,Michelle Romero,Consumer,PROD2597,Bookshelf,Furniture,North,Nevada,Port Candace,8,2189,5,16636.4,13277.71,3358.69,UPI,Pending,Perkins-Brown,annette25@skinner.com,13,No,0
